,date,gender,style,roll,yaw,pitch
10858,1432,F,Northern Renaissance,5.64248,20.813627,-2.9535036
10859,1894,M,Impressionism,-1.5780779,-17.868303,-19.378086
10860,1907,M,Post-Impressionism,-7.632752,-16.589216,-5.636673
10861,1928,M,Expressionism,2.7606273,-26.741688,-17.178322
10862,1929,M,Symbolism,5.687247,22.93189,-9.36013
10864,1910,M,Symbolism,2.029309,-25.013306,-14.922832
10865,1954,M,Regionalism,3.7915008,32.716667,4.0909805
10866,1907,M,Impressionism,-5.6136227,6.1797466,-21.018482
10867,1903,M,Realism,9.044584,-18.907139,-16.079948
10868,1884,M,Realism,-10.70961,-23.12342,-8.310968
10869,1870,M,Romanticism,4.582564,21.352964,-5.102469
10870,1890,F,Romanticism,-1.8669455,18.477852,-1.6149291
10871,1901,M,Realism,9.324925,-26.812973,-18.046238
10872,1882,M,Realism,-2.2987773,38.74479,-5.775137
10873,1928,F,Art Nouveau (Modern),8.798317,-12.930868,-28.242619
10874,1912,M,Expressionism,-2.571084,-7.993809,-9.724781
10875,1894,F,Art Nouveau (Modern),1.9639297,36.952435,1.8033233
10876,1640,M,Baroque,-7.183893,22.605328,4.659462
10878,1914,M,Impressionism,-6.7668037,47.942047,-8.349708
10881,1680,M,Baroque,-1.5392365,20.909393,-14.728975
10882,1852,M,Romanticism,2.5448878,8.6159,-9.672787
10883,1902,M,Realism,0.051221997,5.4825025,-10.033665
10884,1860,M,Impressionism,7.665405,11.063499,-18.009047
10885,1534,M,Mannerism (Late Renaissance),-1.9837918,29.388224,-13.08433
10886,1890,M,Impressionism,3.3055792,-46.67484,-1.2679014
10887,1858,M,Romanticism,-16.915712,45.7612,-15.284043
10888,1891,M,Realism,-7.9418592,64.10916,-18.2263
10889,1856,M,Romanticism,4.2691374,9.020441,-1.3260448
10890,1597,F,Baroque,7.480957,-36.49731,-6.414913
10893,1879,M,Realism,-11.7136135,35.816612,-3.9493701
10894,1883,M,Realism,15.856366,-45.933662,-5.575056
10895,1879,M,Realism,1.1538193,7.919916,-10.724083
10896,1927,M,Expressionism,-0.4941677,11.330304,-14.407579
10897,1928,F,Art Nouveau (Modern),8.98341,-22.426493,0.6499465
10898,1825,F,Romanticism,8.431814,17.274334,3.0529346
10899,1907,M,Post-Impressionism,-2.6727996,51.610832,-10.430044
10900,1511,M,High Renaissance,10.913174,-6.905121,14.378329
10902,1461,M,Early Renaissance,2.4852655,-58.535007,-8.613729
10903,1461,M,Early Renaissance,1.2917747,-2.9500668,-11.668462
10904,1883,M,Realism,13.04148,-3.4140444,-27.83638
10905,1830,M,Rococo,-0.16685414,34.584934,0.39563417
10907,1782,F,Rococo,-4.592189,11.211937,-10.403358
10909,1896,M,Post-Impressionism,5.2410197,22.62056,-16.90924
10910,1914,F,Realism,3.4118314,-8.120259,2.2153237
10912,1940,M,Expressionism,-8.579466,13.055935,-5.5446496
10913,1903,M,Realism,5.9582725,-20.729324,-8.480478
10914,1890,M,Realism,0.12570924,14.510229,-4.3806524
10915,1934,F,Art Deco,0.43277812,-27.152527,-10.711681
10917,1879,M,Realism,-4.055246,-67.12269,7.647895
10918,1661,F,Baroque,-8.092807,-14.563856,-7.7608986
10919,1912,M,Symbolism,-11.142811,20.782104,-6.8077936
10920,1870,M,Romanticism,1.7072246,-22.917488,-6.706374
10922,1585,F,Mannerism (Late Renaissance),-1.021642,8.781208,-8.073994
10925,1898,M,Impressionism,-0.09350389,22.6249,-9.733221
10926,1890,M,Realism,-8.014678,16.756586,-15.387427
10927,1880,M,Impressionism,1.7441846,-0.6568022,-2.980206
10928,1888,M,Impressionism,-2.1761708,-50.25787,-8.456039
10929,1896,M,Realism,-2.205905,59.603024,-3.2077782
10930,1793,F,Neoclassicism,3.6136556,32.518074,-27.360973
10931,1947,M,Regionalism,0.047284126,57.405785,-15.370258
10933,1841,M,Romanticism,7.4101086,-18.79609,-12.786424
10934,1533,F,Northern Renaissance,12.0124035,28.713215,-3.8751721
10935,1594,M,Mannerism (Late Renaissance),-1.4940492,30.016872,-22.052765
10936,1905,M,Realism,0.51322675,0.6185665,-0.70556426
10937,1909,M,Expressionism,-1.8425198,18.891935,-11.6958885
10938,1899,M,Post-Impressionism,2.486993,-8.2408905,-20.53345
10939,1813,M,Romanticism,-8.020067,24.157837,-10.063311
10940,1801,F,Romanticism,-3.5009704,-15.797056,4.3039923
10941,1779,M,Rococo,-5.283925,-19.1363,-0.029090166
10942,1784,F,Rococo,-3.7361622,-30.112461,5.123268
10944,1795,M,Baroque,1.1827201,-26.948683,-4.8504086
10945,1886,M,Realism,-3.9726276,20.475416,-4.8868318
10946,1861,F,Neoclassicism,15.594355,38.409492,-3.330005
10948,1966,M,Regionalism,8.016009,-17.715717,-7.5208187
10950,1891,M,Impressionism,-0.7973742,-20.707245,-16.356115
10951,1922,M,Realism,-4.693934,-45.500885,-6.013506
10952,1913,M,Expressionism,-3.2313523,10.818038,-9.670801
10953,1894,M,Realism,-0.26916143,-33.6983,-9.501359
10954,1907,M,Realism,-2.8172088,-6.241498,-3.7955275
10955,1910,F,Art Nouveau (Modern),6.5987506,19.441826,-11.366903
10956,1600,F,Northern Renaissance,-2.053912,-27.745121,0.31405127
10957,1962,F,Expressionism,12.142893,15.214508,-11.464964
10958,1875,F,Realism,0.67507696,17.888885,-12.820103
10959,1908,F,Expressionism,5.3110065,-21.178984,-16.111406
10960,1870,M,Realism,0.18736029,-11.9939575,-1.5212584
10961,1837,M,Neoclassicism,-6.5920706,35.682022,-3.98961
10962,1517,M,Northern Renaissance,-0.67877,35.413612,-10.976116
10963,1955,M,Expressionism,-2.0311725,4.0561585,-20.536978
10964,1903,M,Realism,-0.6179251,-27.61472,-9.884309
10965,1890,M,Romanticism,3.0987923,9.014186,-12.68606
10966,1939,F,Expressionism,-4.1416397,15.927748,-15.417639
10967,1835,M,Romanticism,-2.174685,-23.758114,-13.453865
10968,1832,M,Romanticism,-0.56433874,-8.24843,-16.279074
10969,1792,M,Baroque,-1.3655744,17.798637,-14.866209
10971,1772,F,Rococo,4.660454,-24.082165,-8.29705
10972,1910,M,Realism,0.80872595,-36.6378,-15.523119
10973,1911,F,Expressionism,-14.403277,-27.438946,0.055850267
10974,1916,M,Expressionism,-2.1876078,19.548649,-11.440479
10975,1497,F,High Renaissance,9.722916,22.999302,-11.582446
10977,1903,M,Realism,-2.9433842,-8.89312,-11.535618
10978,1883,M,Realism,-0.045815945,-46.441917,5.5403366
10979,1622,M,Baroque,-9.205152,20.783745,-16.003334
10980,1879,M,Realism,12.29353,-25.735344,-22.495789
10981,1906,M,Romanticism,-3.9089227,49.228683,-0.27470756
10982,1874,M,Impressionism,-5.5319858,-14.35775,-15.778698
10983,1640,F,Baroque,12.412863,2.7967286,-6.164815
10984,1876,F,Realism,-4.7483354,11.254865,-3.2111673
10985,1913,M,Romanticism,10.488101,-16.159254,-14.027998
10986,1886,F,Impressionism,-6.312513,-19.80251,-3.14427
10987,1886,M,Realism,-5.213786,4.560025,0.64489484
10988,1883,M,Realism,13.559915,17.484623,-8.797817
10989,1907,M,Realism,3.739084,13.90269,-4.2831855
10990,1504,F,High Renaissance,-2.689609,-9.008918,-12.205652
10992,1836,F,Romanticism,9.238825,-39.639015,-8.598398
10993,1875,M,Realism,2.383457,22.295954,-17.227036
10994,1893,M,Realism,2.5608723,6.9519324,-17.71902
10995,1791,M,Rococo,-0.0017033815,-40.16524,-8.403808
10996,1897,M,Impressionism,5.078994,-11.406761,-14.800728
10997,1809,M,Rococo,6.4686556,-14.672123,-11.014774
10998,1954,M,Expressionism,0.4507014,7.928007,-2.8160594
11000,1805,M,Romanticism,-3.9056158,16.245344,-11.408455
11002,1687,M,Baroque,2.2079592,-14.942871,-7.40534
11003,1841,F,Neoclassicism,-0.1641545,-19.764103,-7.3918915
11004,1894,F,Expressionism,-10.269501,2.298163,0.72768927
11005,1890,F,Realism,-4.787361,7.2018056,0.6164398
11006,1510,M,High Renaissance,6.3671637,-16.926573,-1.9692147
11007,1443,M,Early Renaissance,2.5143929,43.76799,-0.2143426
11008,1769,M,Rococo,1.9360011,-17.462215,-10.05197
11009,1880,M,Realism,-1.0657119,15.282664,-8.337737
11010,1515,M,Northern Renaissance,4.1879,-13.96669,-11.877786
11012,1875,M,Realism,5.442792,-9.35049,-4.4353714
11013,1894,M,Realism,5.7954836,20.155579,-7.1586037
11014,1918,M,Realism,3.8611798,-30.62549,-13.798336
11015,1925,M,Realism,-8.887308,52.17575,-14.311849
11016,1660,F,Baroque,-9.851326,12.723209,-9.741567
11018,1908,M,Symbolism,7.9222517,42.218994,-27.019724
11019,1511,M,High Renaissance,-4.9152822,12.677724,-9.738913
11020,1946,M,Impressionism,-0.13543081,23.05077,-17.638947
11021,1891,M,Realism,10.041581,-21.703056,-11.902486
11022,1904,M,Post-Impressionism,2.45385,13.085823,-5.3211184
11023,1838,F,Romanticism,5.3834133,-0.22429204,-8.261575
11024,1814,M,Romanticism,12.511267,18.457178,-0.76830864
11026,1725,M,Rococo,25.226242,-26.453423,-28.836771
11027,1859,M,Romanticism,-8.499287,-38.809105,-13.1624975
11028,1545,M,Mannerism (Late Renaissance),2.9464035,10.283705,-3.2518535
11029,1487,M,Northern Renaissance,8.115051,-15.161862,-12.514178
11030,1933,M,Neoclassicism,-0.39331543,-29.894215,0.8411877
11031,1908,M,Post-Impressionism,-1.149177,6.189527,-13.566394
11032,1820,F,Neoclassicism,-0.15129197,-11.389157,-7.1959476
11033,1816,M,Romanticism,4.803043,-39.797844,-9.367409
11034,1926,M,Symbolism,-11.9011755,17.736164,-13.156656
11035,1926,M,Realism,-3.1482592,32.373173,-0.9356475
11037,1928,M,Realism,2.86039,1.6041512,-10.326681
11038,1917,M,Realism,5.446805,-8.205121,-7.2417326
11039,1923,F,Expressionism,-1.3788896,8.333427,-5.0298624
11040,1882,F,Realism,-13.931969,4.0812654,-4.1497045
11042,1955,F,Surrealism,-5.7949357,12.7674,-6.774926
11044,1767,F,Neoclassicism,-3.0721278,-15.453255,-7.8627462
11045,1892,M,Pointillism,-6.6624303,46.995636,-15.549685
11046,1906,M,Symbolism,-2.853582,-4.5066023,-5.507691
11047,1911,M,Expressionism,10.70861,-0.31869888,-35.904007
11048,1860,M,Baroque,-1.7394631,20.599918,-8.433193
11050,1884,M,Realism,-5.1506333,0.71336126,-8.312682
11051,1911,M,Expressionism,14.051145,18.50102,-6.7524242
11052,1906,M,Realism,4.742725,18.391354,-12.665222
11053,1909,M,Expressionism,-5.2200847,35.196728,-21.898327
11054,1918,M,Expressionism,4.3167377,2.640865,-11.883383
11055,1920,M,Realism,10.916541,65.208435,11.271909
11056,1572,M,Mannerism (Late Renaissance),6.315047,-35.957985,-13.114153
11057,1873,M,Realism,-7.4993253,2.2854075,-10.918005
11059,1870,M,Realism,13.417977,16.118673,-10.095627
11060,1885,M,Realism,4.8041677,12.268281,-18.220898
11061,1914,F,Art Nouveau (Modern),-1.5314696,0.56973076,-16.047485
11062,1889,M,Realism,17.517801,-23.584248,-20.082214
11063,1889,M,Realism,-1.1362317,-22.878086,-15.779802
11064,1926,M,Expressionism,-3.2325752,-28.879086,-3.9437697
11065,1878,M,Realism,10.19693,-37.781933,-6.5768456
11066,1889,M,Realism,16.130993,-3.9697676,-19.612532
11068,1877,M,Romanticism,-8.880866,41.704407,-0.94449186
11070,1906,M,Expressionism,-2.7435355,11.006295,-8.695613
11071,1460,M,Northern Renaissance,5.1270204,-10.892235,-15.382887
11073,1516,M,Northern Renaissance,6.847473,21.475573,8.438758
11078,1790,M,Romanticism,-1.2128813,3.4275837,-12.857904
11079,1834,M,Romanticism,-1.2254899,9.209187,-16.062887
11081,1829,M,Romanticism,1.5893795,-19.610954,-16.973213
11082,1932,M,Impressionism,-6.638117,7.3888006,-8.149086
11083,1893,F,Impressionism,2.2129128,-23.665897,-19.72196
11084,1399,M,International Gothic,8.535608,18.029217,-3.010098
11085,1865,M,Realism,2.8767645,-21.814331,-22.266203
11088,1865,M,Realism,13.319985,16.57964,-9.328066
11090,1915,M,Realism,9.882691,-58.574093,-18.265438
11091,1865,F,Neoclassicism,-15.445619,-36.629116,-1.5112596
11092,1884,M,Romanticism,-0.43960917,-14.573891,-14.894812
11093,1909,M,Art Nouveau (Modern),-0.76894164,28.304245,-13.379504
11094,1911,M,Impressionism,-5.6822796,12.056555,-10.735465
11095,1879,F,Realism,2.4499876,7.678054,-11.7403145
11097,1886,M,Realism,-1.844037,-11.904859,4.679489
11098,1880,M,Realism,0.60389465,-26.260017,-5.232172
11099,1896,F,Impressionism,6.1970835,-19.92448,-11.3151
11101,1883,M,Realism,1.7797599,-19.702877,-12.941355
11102,1905,M,Impressionism,14.423473,44.002068,-8.08138
11105,1835,M,Romanticism,0.13881922,-22.36357,-2.1377656
11107,1937,M,Post-Impressionism,8.584404,3.761847,-2.9236507
11109,1864,M,Impressionism,-7.438507,11.119567,-14.009527
11110,1554,F,Mannerism (Late Renaissance),-3.1197834,23.958723,-15.1729965
11111,1919,M,Expressionism,-0.2647667,-21.473759,-20.391722
11113,1447,F,Early Renaissance,11.626729,12.001765,-4.0637455
11114,1895,M,Post-Impressionism,0.5714867,25.52241,-14.407347
11115,1849,F,Romanticism,3.4905305,-53.16539,-3.1686068
11118,1911,M,Expressionism,10.190483,-55.388794,-5.6604757
11119,1903,M,Realism,-2.3055067,42.4271,-8.359121
11120,1917,F,Expressionism,7.6077695,-17.39948,3.4291291
11121,1882,M,Realism,-3.8491874,-13.211548,-16.80201
11122,1511,M,High Renaissance,-3.1206148,-11.577751,-15.238213
11123,1941,M,Art Deco,-1.4899888,-2.5731723,-17.936533
11126,1930,M,Divisionism,-3.6582088,-31.121056,-17.211512
11128,1786,F,Rococo,-1.2696264,-36.287437,-16.453018
11130,1916,M,Expressionism,-5.5050583,11.054016,-13.917392
11131,1900,M,Impressionism,-1.5888319,21.640896,0.7004973
11132,1834,F,Romanticism,2.5499225,31.147446,-13.00398
11133,1897,M,Impressionism,2.3199956,22.045135,-6.2092686
11134,1889,M,Post-Impressionism,-0.019446969,-10.847844,-11.030786
11135,1898,M,Pointillism,8.573721,13.661921,-5.4061794
11136,1860,M,Realism,4.7258625,27.042595,-0.6063471
11139,1924,M,Realism,-4.5328813,-26.144154,-1.4984283
11140,1934,M,Symbolism,12.855345,20.319317,-11.7574835
11141,1600,M,Mannerism (Late Renaissance),4.7315946,20.532978,-8.927464
11142,1928,M,Realism,-3.2428741,10.2643175,-10.687956
11143,1920,M,Art Nouveau (Modern),-9.595866,21.611101,-5.7252374
11144,1870,F,Romanticism,16.681507,20.22021,-3.9681008
11145,1907,M,Realism,5.679997,17.238028,-11.074223
11146,1900,F,Impressionism,-9.817768,2.599512,-19.795076
11147,1914,M,Analytical Realism,-4.087255,28.668823,-15.876698
11148,1795,M,Neoclassicism,-1.1520743,12.87727,-7.912808
11151,1810,M,Romanticism,4.3505387,26.745937,-7.5172863
11152,1890,F,Realism,1.7597648,-14.631186,-4.435132
11153,1903,M,Impressionism,11.592705,-2.8548088,-5.9221354
11154,1807,M,Romanticism,9.8183775,-15.307459,-13.151906
11155,1897,M,Impressionism,-2.5642235,16.479076,-17.355808
11156,1908,M,Impressionism,0.67828023,14.88327,-1.1893454
11157,1906,M,Art Nouveau (Modern),-15.77597,-2.1556516,-8.761167
11158,1901,F,Cloisonnism,7.8694677,5.1798387,-14.039353
11159,1500,M,High Renaissance,-8.0626545,-31.018524,-2.2028785
11160,1933,M,Realism,15.24439,17.915539,-9.0772295
11161,1923,M,Art Nouveau (Modern),4.7255473,17.562038,-14.691438
11162,1915,M,Realism,0.6044743,-19.52933,-7.3748775
11163,1810,M,Neoclassicism,-0.9375042,10.906386,4.5229387
11165,1895,M,Impressionism,6.43831,3.5602572,-27.272472
11167,1910,F,Symbolism,10.034863,36.243286,-5.9162636
11168,1932,M,Expressionism,0.7576394,8.814899,-9.589736
11172,1800,M,Romanticism,1.6215087,33.085953,-2.0673475
11173,1874,M,Realism,-4.215755,24.986164,-2.2923198
11174,1907,M,Impressionism,14.382931,23.225573,-9.918037
11175,1432,M,Northern Renaissance,1.804688,19.323345,-4.093316
11176,1915,M,Expressionism,-1.6133004,-12.8821,-15.556328
11178,1912,M,American Realism,10.832379,20.522915,-7.26456
11179,1857,F,Romanticism,5.288636,19.791817,-17.395464
11180,1620,M,Baroque,-0.26295745,28.809801,-6.1888924
11181,1625,M,Baroque,6.168829,27.253145,2.9435205
11183,1886,M,Realism,-1.5233159,24.113724,-23.748447
11184,1930,M,Art Nouveau (Modern),-5.2803307,27.720547,-9.747107
11185,1604,M,Mannerism (Late Renaissance),-10.996179,-22.744732,-13.914644
11186,1893,M,Realism,-0.9678285,-27.602573,-9.987108
11187,1886,M,Realism,-2.4718575,-34.321938,-4.855693
11189,1910,M,Impressionism,3.8229332,-21.00909,-12.583453
11191,1750,M,Rococo,-5.236575,11.240222,-14.601797
11193,1919,M,American Realism,2.039216,-18.177612,-11.748091
11194,1811,M,Romanticism,4.755769,-16.442211,-4.6487007
11195,1889,F,Post-Impressionism,1.5177506,3.8242044,-35.719368
11198,1630,F,Baroque,10.765208,-16.401932,-15.822348
11199,1919,M,Impressionism,-3.396745,20.933868,-17.598238
11200,1842,M,Romanticism,2.316923,9.673498,-3.555811
11201,1936,M,Orientalism,8.03302,24.380806,-3.0872254
11203,1935,M,Post-Impressionism,7.0018797,-33.567986,-3.2880778
11205,1890,M,Romanticism,2.4512324,-13.193377,-11.127063
11206,1778,M,Rococo,-4.51816,15.650009,-6.6088705
11207,1823,M,Romanticism,3.8247578,-13.159388,-11.819372
11208,1771,M,Rococo,3.127905,22.332943,1.7123697
11210,1794,M,Rococo,11.9222145,-27.566578,-7.4846277
11211,1901,M,Realism,5.176998,-35.815544,-12.602268
11213,1769,M,Rococo,-2.6175582,36.53082,-11.407946
11216,1516,M,Northern Renaissance,-2.5967002,-14.375217,-9.795633
11217,1882,M,Impressionism,-3.340159,14.256867,-4.026499
11218,1894,M,Realism,-3.1223907,22.847332,-18.876263
11219,1919,M,Verism,5.4250994,14.541129,-15.240568
11220,1497,M,High Renaissance,6.8751936,-6.610445,-13.527931
11221,1515,M,Northern Renaissance,3.0069017,11.694798,-18.572567
11222,1811,M,Romanticism,-10.0215225,45.434456,-12.52178
11223,1769,M,Rococo,-5.7635226,-32.50759,0.7889966
11224,1535,M,Mannerism (Late Renaissance),7.3442507,3.9165673,-5.0066457
11225,1465,M,Early Renaissance,-0.9141705,-9.800525,-4.6250377
11226,1903,M,Realism,-7.9278655,27.849976,-5.5746775
11227,1903,F,Symbolism,-1.4930406,10.097223,-10.617467
11228,1870,M,Realism,-13.017959,21.461823,-24.651684
11229,1919,M,Art Nouveau (Modern),4.8762126,-28.499308,-18.831984
11230,1892,M,Impressionism,-0.9375479,-20.867939,-20.49244
11231,1926,M,Expressionism,2.4576244,37.712326,-7.7487173
11232,1959,M,Expressionism,2.1894548,24.729797,-2.989922
11233,1881,M,Realism,-5.0253253,-24.057484,-11.027902
11235,1868,M,Realism,-0.80531025,-65.56624,-1.9004635
11236,1853,M,Romanticism,-1.1897529,-2.4565191,-5.05528
11238,1888,F,Impressionism,-3.6832936,-15.5198145,-13.011971
11239,1926,M,Realism,-7.87716,-7.9660463,-12.29943
11242,1511,M,High Renaissance,4.642206,5.9908895,-9.293381
11244,1873,F,Impressionism,5.2419443,22.957092,-10.283284
11245,1891,M,Romanticism,0.32204652,15.143188,-10.5213175
11247,1915,M,Realism,0.8770846,-15.856451,-5.6904407
11248,1866,M,Impressionism,-5.5969353,36.95261,-6.99856
11249,1924,F,Art Nouveau (Modern),-6.2285843,4.7303886,-13.515995
11250,1903,M,Realism,14.359216,16.148218,-5.467667
11251,1926,M,Realism,1.8616166,12.872115,-4.302393
11252,1925,M,Expressionism,-9.670166,22.744938,-13.507229
11253,1911,M,Realism,6.842424,1.220861,-8.42001
11254,1835,M,Romanticism,9.406971,-11.396839,-7.7433558
11257,1819,M,Romanticism,2.2693653,-21.756195,-10.048129
11258,1881,M,Realism,0.57696253,-29.299706,-7.04972
11259,1880,F,Romanticism,-2.1236484,-7.6234074,-8.605694
11260,1599,M,Mannerism (Late Renaissance),-10.498911,-28.356262,-14.63069
11261,1690,M,Baroque,-4.995988,-29.266487,-0.32672274
11262,1875,M,Realism,-6.915008,4.072332,-4.884494
11263,1599,M,Mannerism (Late Renaissance),8.7343235,-1.0579541,-11.754644
11264,1599,M,Mannerism (Late Renaissance),2.772552,-34.417458,-6.069548
11265,1599,M,Mannerism (Late Renaissance),0.9920645,5.7176514,-9.650136
11266,1599,M,Mannerism (Late Renaissance),4.0462084,-32.917336,-7.9212065
11267,1599,M,Mannerism (Late Renaissance),-6.2093477,-16.3801,-4.67511
11268,1791,M,Baroque,4.1272306,-19.194183,-8.883831
11269,1879,F,Realism,0.010321796,-7.527558,-11.61928
11270,1799,F,Romanticism,10.081053,12.390211,2.4441261
11271,1911,M,Expressionism,5.645024,-16.192596,-10.044571
11272,1565,M,Mannerism (Late Renaissance),11.18588,23.986736,-5.350302
11274,1506,M,Northern Renaissance,25.109415,-16.119333,-17.933695
11275,1916,M,Expressionism,7.6234045,10.095247,-14.420545
11276,1893,M,Symbolism,-1.6129202,27.632229,-7.5288405
11277,1943,M,Realism,8.4437475,22.032772,-1.8999069
11278,1912,M,Post-Impressionism,2.4265592,20.65622,-11.568321
11279,1917,F,Expressionism,-7.8435383,-25.794304,-5.679059
11280,1894,M,Impressionism,-0.00537467,21.802303,-10.263548
11282,1938,M,Expressionism,-2.094073,7.2633777,-19.730812
11283,1798,M,Rococo,0.7108187,6.0994706,-2.8155534
11284,1817,M,Rococo,-2.2206216,24.94665,-13.85536
11285,1787,M,Baroque,6.5180106,-30.083109,-1.5265784
11287,1922,F,Impressionism,22.532158,-42.35219,-34.312435
11289,1892,M,Art Nouveau (Modern),-6.656329,-45.473763,0.90975046
11290,1916,M,Impressionism,-0.525633,6.604268,-5.66173
11292,1923,M,Art Nouveau (Modern),-10.204784,16.715261,-6.8458033
11293,1524,M,Northern Renaissance,2.5600257,20.692728,-7.6183977
11294,1883,M,Realism,2.3319721,29.883955,-9.081016
11295,1948,M,Impressionism,-10.449085,29.135086,-10.908489
11296,1913,M,Art Nouveau (Modern),-0.5946984,-34.807922,-3.625274
11297,1907,M,Impressionism,2.843104,18.136478,-11.827202
11298,1914,M,Realism,-0.12762213,-38.694885,-2.27103
11299,1870,M,Realism,-2.9195616,63.588234,-21.360672
11300,1895,M,Realism,6.5825076,-17.317461,-16.833683
11301,1913,F,Expressionism,-2.8031282,-2.0990717,-25.538134
11302,1892,F,Cloisonnism,-1.0566239,-16.29765,-20.258863
11303,1898,M,Impressionism,-8.174135,8.853775,-9.37406
11304,1898,M,Realism,3.6307197,13.125129,-15.392685
11305,1806,M,Rococo,-14.470247,24.043743,-7.8554096
11306,1765,F,Rococo,6.1993556,-22.966324,-7.7618947
